anytime_method_0,anytime_method_1,anytime_method_10,anytime_method_11,anytime_method_12,anytime_method_13,anytime_method_2,anytime_method_3,anytime_method_4,anytime_method_5,anytime_method_6,anytime_method_7,anytime_method_8,anytime_method_9,anytime_obj_0,anytime_obj_1,anytime_obj_10,anytime_obj_11,anytime_obj_12,anytime_obj_13,anytime_obj_2,anytime_obj_3,anytime_obj_4,anytime_obj_5,anytime_obj_6,anytime_obj_7,anytime_obj_8,anytime_obj_9,anytime_summary,anytime_t_0,anytime_t_1,anytime_t_10,anytime_t_11,anytime_t_12,anytime_t_13,anytime_t_2,anytime_t_3,anytime_t_4,anytime_t_5,anytime_t_6,anytime_t_7,anytime_t_8,anytime_t_9,controller,dataset,family,feasible,gap_pct,hyb_int,hyb_total,improve,k,m,mip_obj,mip_time,n,polish_obj,polish_time,relax_obj,relax_time,round_main,round_obj,round_rr,seed,trial
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,501.0,331.0,,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.025s|mip_gurobi_incumbent:372@0.564s|mip_gurobi_incumbent:364@0.567s|mip_gurobi_incumbent:282@0.872s|mip_gurobi_incumbent:251@0.874s|mip_gurobi_incumbent:229@0.875s|mip_gurobi_incumbent:215@0.877s|mip_gurobi_incumbent:214@0.879s|mip_gurobi_incumbent:213@0.907s|mip_gurobi_incumbent:212@1.063s|randomized_rounding:501@0.022s|local_improvement:331@0.025s,0.024561166763305664,0.5640230178833008,0.012351036071777344,0.022447836061473936,0.025344336056150496,,0.5668199062347412,0.872222900390625,0.8736178874969482,0.8749239444732666,0.876727819442749,0.878547191619873,0.9066219329833984,1.0633094310760498,both,rail582,RAIL582,1,56.132075471698116,331.0,2.5081246999907307,0.00289649999467656,1,55515,212.0,1.3304431438446045,582,331.0,0.42287111282348633,427.046002956652,0.012351036071777344,0.0,501.0,0.010096799989696592,41,10
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,515.0,333.0,241.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.033s|mip_gurobi_incumbent:372@0.598s|mip_gurobi_incumbent:364@0.600s|mip_gurobi_incumbent:282@0.895s|mip_gurobi_incumbent:251@0.896s|mip_gurobi_incumbent:229@0.898s|mip_gurobi_incumbent:215@0.900s|mip_gurobi_incumbent:214@0.901s|mip_gurobi_incumbent:213@0.933s|mip_gurobi_incumbent:212@1.094s|randomized_rounding:515@0.019s|local_improvement:333@0.023s|polish:241@0.569s,0.033057451248168945,0.5975894927978516,0.012730598449707031,0.019258198444731534,0.022510598471853882,0.5685423119575717,0.6003692150115967,0.8948335647583008,0.8963520526885986,0.8977198600769043,0.8995864391326904,0.9014620780944824,0.9334750175476074,1.0944263935089111,both,rail582,RAIL582,1,13.679245283018869,241.0,2.630251499998849,0.0032524000271223485,1,55515,212.0,1.368016242980957,582,241.0,0.5460317134857178,427.046002956652,0.012730598449707031,0.0,515.0,0.006527599995024502,42,11
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,main_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,363.0,332.0,241.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.024s|mip_gurobi_incumbent:372@0.584s|mip_gurobi_incumbent:364@0.587s|mip_gurobi_incumbent:282@0.873s|mip_gurobi_incumbent:251@0.874s|mip_gurobi_incumbent:229@0.875s|mip_gurobi_incumbent:215@0.877s|mip_gurobi_incumbent:214@0.879s|mip_gurobi_incumbent:213@0.907s|mip_gurobi_incumbent:212@1.085s|main_rounding:363@41.228s|local_improvement:332@41.231s|polish:241@41.815s,0.023830652236938477,0.5842897891998291,0.012118339538574219,41.22780083952239,41.23125603952212,41.81512954988284,0.5871591567993164,0.8728353977203369,0.8741884231567383,0.8754301071166992,0.8772473335266113,0.879157304763794,0.9067213535308838,1.0847957134246826,both,rail582,RAIL582,1,13.679245283018869,241.0,44.156757900025696,0.0034551999997347593,1,55515,212.0,1.3221242427825928,582,241.0,0.5838735103607178,427.046002956652,0.012118339538574219,41.20441250002477,363.0,0.011269999959040433,43,12
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,509.0,339.0,,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.038s|mip_gurobi_incumbent:372@0.638s|mip_gurobi_incumbent:364@0.641s|mip_gurobi_incumbent:282@0.970s|mip_gurobi_incumbent:251@0.972s|mip_gurobi_incumbent:229@0.975s|mip_gurobi_incumbent:215@0.977s|mip_gurobi_incumbent:214@0.979s|mip_gurobi_incumbent:213@1.007s|mip_gurobi_incumbent:212@1.183s|randomized_rounding:509@0.034s|local_improvement:339@0.038s,0.03766918182373047,0.6383483409881592,0.021813154220581055,0.03414805419743061,0.037941754213534296,,0.6410236358642578,0.9697866439819336,0.9723618030548096,0.974799394607544,0.9772248268127441,0.9791617393493652,1.0067417621612549,1.1829710006713867,both,rail582,RAIL582,1,59.905660377358494,339.0,2.9938561000162736,0.003793700016103685,1,55515,212.0,1.4765853881835938,582,339.0,0.4804365634918213,427.046002956652,0.021813154220581055,0.0,509.0,0.012334899976849556,44,13
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,534.0,329.0,,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.032s|mip_gurobi_incumbent:372@0.755s|mip_gurobi_incumbent:364@0.758s|mip_gurobi_incumbent:282@1.171s|mip_gurobi_incumbent:251@1.174s|mip_gurobi_incumbent:229@1.177s|mip_gurobi_incumbent:215@1.181s|mip_gurobi_incumbent:214@1.185s|mip_gurobi_incumbent:213@1.219s|mip_gurobi_incumbent:212@1.446s|randomized_rounding:534@0.021s|local_improvement:329@0.025s,0.031880855560302734,0.7547628879547119,0.012909889221191406,0.020802789193112403,0.024765989161096513,,0.7581286430358887,1.171335220336914,1.1742143630981445,1.1769638061523438,1.181302547454834,1.185002088546753,1.219191074371338,1.445971965789795,both,rail582,RAIL582,1,55.18867924528302,329.0,3.2191186000127345,0.00396319996798411,1,55515,212.0,1.7396841049194336,582,329.0,0.4479062557220459,427.046002956652,0.012909889221191406,0.0,534.0,0.007892899971920997,45,14
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,521.0,329.0,,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.025s|mip_gurobi_incumbent:372@0.672s|mip_gurobi_incumbent:364@0.676s|mip_gurobi_incumbent:282@1.048s|mip_gurobi_incumbent:251@1.050s|mip_gurobi_incumbent:229@1.051s|mip_gurobi_incumbent:215@1.053s|mip_gurobi_incumbent:214@1.056s|mip_gurobi_incumbent:213@1.089s|mip_gurobi_incumbent:212@1.272s|randomized_rounding:521@0.060s|local_improvement:329@0.073s,0.024751663208007812,0.6719167232513428,0.03733658790588379,0.06000188790494576,0.07292988791596144,,0.675806999206543,1.048461675643921,1.0500636100769043,1.0514469146728516,1.053412914276123,1.0555667877197266,1.0887525081634521,1.271681547164917,both,rail582,RAIL582,1,55.18867924528302,329.0,3.612153699970804,0.012928000011015683,1,55515,212.0,1.552746057510376,582,329.0,0.5862319469451904,427.046002956652,0.03733658790588379,0.0,521.0,0.022665299999061972,46,15
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,534.0,348.0,242.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.027s|mip_gurobi_incumbent:372@0.724s|mip_gurobi_incumbent:364@0.727s|mip_gurobi_incumbent:282@1.069s|mip_gurobi_incumbent:251@1.071s|mip_gurobi_incumbent:229@1.072s|mip_gurobi_incumbent:215@1.076s|mip_gurobi_incumbent:214@1.080s|mip_gurobi_incumbent:213@1.116s|mip_gurobi_incumbent:212@1.323s|randomized_rounding:534@0.030s|local_improvement:348@0.033s|polish:242@0.723s,0.027205467224121094,0.7242286205291748,0.021457672119140625,0.03001317207235843,0.033014072105288506,0.7226705681532621,0.7269749641418457,1.069171667098999,1.0707080364227295,1.0722882747650146,1.075913667678833,1.079653024673462,1.115785837173462,1.3232009410858154,both,rail582,RAIL582,1,14.150943396226415,242.0,3.4338384000002407,0.003000900032930076,1,55515,212.0,1.582643747329712,582,242.0,0.6896564960479736,427.046002956652,0.021457672119140625,0.0,534.0,0.008555499953217804,47,16
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,552.0,361.0,248.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.035s|mip_gurobi_incumbent:372@0.683s|mip_gurobi_incumbent:364@0.687s|mip_gurobi_incumbent:282@1.011s|mip_gurobi_incumbent:251@1.013s|mip_gurobi_incumbent:229@1.014s|mip_gurobi_incumbent:215@1.016s|mip_gurobi_incumbent:214@1.018s|mip_gurobi_incumbent:213@1.050s|mip_gurobi_incumbent:212@1.240s|randomized_rounding:552@0.026s|local_improvement:361@0.030s|polish:248@0.664s,0.035158395767211914,0.6834518909454346,0.01852893829345703,0.026379438291769475,0.02972413826500997,0.6638124160817824,0.6866676807403564,1.0114123821258545,1.0129921436309814,1.0144333839416504,1.0164010524749756,1.0184285640716553,1.050147533416748,1.2403948307037354,both,rail582,RAIL582,1,16.9811320754717,248.0,3.156667599978391,0.0033446999732404947,1,55515,212.0,1.5424950122833252,582,248.0,0.6340882778167725,427.046002956652,0.01852893829345703,0.0,552.0,0.007850499998312443,48,17
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,521.0,328.0,,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.027s|mip_gurobi_incumbent:372@0.619s|mip_gurobi_incumbent:364@0.624s|mip_gurobi_incumbent:282@0.958s|mip_gurobi_incumbent:251@0.959s|mip_gurobi_incumbent:229@0.960s|mip_gurobi_incumbent:215@0.962s|mip_gurobi_incumbent:214@0.964s|mip_gurobi_incumbent:213@0.996s|mip_gurobi_incumbent:212@1.195s|randomized_rounding:521@0.026s|local_improvement:328@0.029s,0.027312040328979492,0.6190173625946045,0.015189170837402344,0.02608087082626298,0.029044570866972208,,0.624300479888916,0.957543134689331,0.9590528011322021,0.9604141712188721,0.9622845649719238,0.9641849994659424,0.9962344169616699,1.1947009563446045,both,rail582,RAIL582,1,54.716981132075475,328.0,2.7871300000115298,0.0029637000407092273,1,55515,212.0,1.4261665344238281,582,328.0,0.5091183185577393,427.046002956652,0.015189170837402344,0.0,521.0,0.010891699988860637,49,18
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,main_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,363.0,332.0,241.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.022s|mip_gurobi_incumbent:372@0.622s|mip_gurobi_incumbent:364@0.628s|mip_gurobi_incumbent:282@0.937s|mip_gurobi_incumbent:251@0.938s|mip_gurobi_incumbent:229@0.940s|mip_gurobi_incumbent:215@0.942s|mip_gurobi_incumbent:214@0.944s|mip_gurobi_incumbent:213@0.977s|mip_gurobi_incumbent:212@1.176s|main_rounding:363@44.685s|local_improvement:332@44.691s|polish:241@45.324s,0.0215456485748291,0.6224467754364014,0.014391899108886719,44.68484719906701,44.69051819911692,45.324218808324076,0.6275603771209717,0.936908483505249,0.9384000301361084,0.9400424957275391,0.9420568943023682,0.9441115856170654,0.9773457050323486,1.1763219833374023,both,rail582,RAIL582,1,13.679245283018869,241.0,47.77593429997796,0.005671000049915165,1,55515,212.0,1.4948515892028809,582,241.0,0.6337006092071533,427.046002956652,0.014391899108886719,44.66108659998281,363.0,0.009368699975311756,50,19
