family,n,m,trial,density,tau,tau_schedule,iters,tol,hyb_int,hyb_time,relax_time,feasible,mip_obj,mip_time,gap_pct
SYN,300,6000,10,0.002,0.1,,200,0.001,17.550703190474678,7.126059055328369,0.03276181221008301,1,19.937749640869363,20.259679555892944,35.333485907781906
SYN,300,6000,11,0.002,0.1,,200,0.001,18.68462984770788,1.9991390705108643,0.01078653335571289,1,20.32396361973661,20.168164014816284,29.294652186738553
SYN,300,6000,12,0.002,0.1,,200,0.001,18.426047031746023,2.399003744125366,0.015532732009887695,1,19.667495084883903,20.060179710388184,29.576133758442957
SYN,300,6000,13,0.002,0.1,,200,0.001,18.05870408621684,1.516970157623291,0.006791353225708008,1,20.27604867970853,20.06012749671936,31.559249651323046
SYN,300,6000,14,0.002,0.1,,200,0.001,19.030807787988465,3.3791863918304443,0.01990985870361328,1,20.838733154738787,20.107604265213013,30.968850174883634
SYN,300,6000,15,0.002,0.1,,200,0.001,17.821115231950355,1.3302772045135498,0.006607770919799805,1,17.557962699907005,20.047560453414917,25.01840744949595
SYN,300,6000,16,0.002,0.1,,200,0.001,17.53644023686736,1.4965159893035889,0.008313179016113281,1,19.40980176984849,20.099128007888794,31.64551398493753
SYN,300,6000,17,0.002,0.1,,200,0.001,17.664733317282003,3.542283773422241,0.01766800880432129,1,18.918765341415778,20.098362922668457,29.471469474080763
SYN,300,6000,18,0.002,0.1,,200,0.001,19.76299267476177,2.038473606109619,0.013705968856811523,1,20.92707180216591,20.14038920402527,30.654121167644462
SYN,300,6000,19,0.002,0.1,,200,0.001,17.22232454030535,1.477264404296875,0.00618290901184082,1,18.309857382189907,20.08729577064514,30.444401159857605
